group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent,Effort,Partnership
46,7,2018_7_13_14_11_53,4,1,5.35,6,1,17058,First Mover,Collaborative,0,1,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
46,1,2018_7_13_14_17_12,1,2,7.17,6,1,22484,First Mover,Collaborative,0,1,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Short Partnership
46,3,2018_7_13_14_15_45,2,2,8.95,3,1,22466,First Mover,Collaborative,0,1,Regular,1,0,0,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Short Partnership
46,5,2018_7_13_14_16_38,3,2,5.93,6,1,20877,First Mover,Collaborative,0,1,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Short Partnership
46,7,2018_7_13_14_12_35,4,2,4.5,6,1,17058,First Mover,Collaborative,0,1,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
46,1,2018_7_13_14_18_1,1,3,10.04,4,1,22484,First Mover,Collaborative,0,1,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Short Partnership
46,3,2018_7_13_14_16_18,2,3,9.32,5,1,22466,First Mover,Collaborative,0,1,Regular,1,0,0,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Short Partnership
46,5,2018_7_13_14_17_0,3,3,2.53,6,1,20877,First Mover,Collaborative,0,1,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Short Partnership
46,7,2018_7_13_14_12_56,4,3,2.97,6,1,17058,First Mover,Collaborative,0,1,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
46,1,2018_7_13_14_19_17,1,4,10.51,5,1,22484,First Mover,Collaborative,0,1,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Short Partnership
46,3,2018_7_13_14_19_18,2,4,9.58,2,1,22466,First Mover,Collaborative,0,1,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Short Partnership
46,5,2018_7_13_14_19_9,3,4,5.74,6,1,20877,First Mover,Collaborative,0,1,Regular,1,0,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Short Partnership
46,7,2018_7_13_14_19_16,4,4,3.84,6,1,17058,First Mover,Collaborative,0,1,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
46,1,2018_7_13_14_19_51,1,5,6.7,4,1,22484,First Mover,Collaborative,0,1,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Short Partnership
46,3,2018_7_13_14_19_58,2,5,7.5,2,1,22466,First Mover,Collaborative,0,1,Regular,1,0,0,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Short Partnership
46,5,2018_7_13_14_19_55,3,5,1.62,6,1,20877,First Mover,Collaborative,0,1,Regular,1,0,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Short Partnership
46,7,2018_7_13_14_19_49,4,5,2.48,6,1,17058,First Mover,Collaborative,0,1,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
46,1,2018_7_13_14_20_28,1,6,7.52,1,1,22484,First Mover,Collaborative,0,1,Regular,1,0,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Short Partnership
46,3,2018_7_13_14_20_48,2,6,10.18,5,1,22466,First Mover,Collaborative,0,1,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Short Partnership
46,5,2018_7_13_14_20_23,3,6,2.02,6,1,20877,First Mover,Collaborative,0,1,Regular,1,0,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Short Partnership
46,7,2018_7_13_14_20_15,4,6,2.83,6,1,17058,First Mover,Collaborative,0,1,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
46,1,2018_7_13_14_21_46,1,7,8.58,5,1,22484,First Mover,Collaborative,0,1,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Short Partnership
46,3,2018_7_13_14_21_58,2,7,8.15,4,1,22466,First Mover,Collaborative,0,1,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Short Partnership
46,5,2018_7_13_14_21_46,3,7,2.68,6,1,20877,First Mover,Collaborative,0,1,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Short Partnership
46,7,2018_7_13_14_21_44,4,7,3.96,6,1,17058,First Mover,Collaborative,0,1,Regular,1,0,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
46,1,2018_7_13_14_22_26,1,8,7.96,5,1,22484,First Mover,Collaborative,0,1,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Short Partnership
46,3,2018_7_13_14_22_27,2,8,8.4,5,1,22466,First Mover,Collaborative,0,1,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Short Partnership
46,5,2018_7_13_14_22_16,3,8,1.65,6,1,20877,First Mover,Collaborative,0,1,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Short Partnership
46,7,2018_7_13_14_22_17,4,8,3.82,6,1,17058,First Mover,Collaborative,0,1,Regular,1,0,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
46,1,2018_7_13_14_23_10,1,9,7.8,2,1,22484,First Mover,Collaborative,0,1,Regular,1,0,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Short Partnership
46,3,2018_7_13_14_22_54,2,9,6.24,5,1,22466,First Mover,Collaborative,0,1,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Short Partnership
46,5,2018_7_13_14_22_38,3,9,2.93,6,1,20877,First Mover,Collaborative,0,1,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Short Partnership
46,7,2018_7_13_14_22_40,4,9,3.18,6,1,17058,First Mover,Collaborative,0,1,Regular,1,0,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Short Partnership
46,1,2018_7_13_14_24_56,1,10,12.04,5,1,22484,First Mover,Collaborative,1,0,Regular,1,0,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Short Partnership
46,3,2018_7_13_14_24_27,2,10,10.2,3,1,22466,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Short Partnership
46,5,2018_7_13_14_24_18,3,10,2.78,6,1,20877,First Mover,Collaborative,1,0,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Short Partnership
46,7,2018_7_13_14_24_9,4,10,3.97,6,1,17058,First Mover,Collaborative,1,0,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Short Partnership
46,1,2018_7_13_14_25_27,1,11,6.65,4,1,22484,First Mover,Collaborative,1,0,Regular,1,0,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Short Partnership
46,3,2018_7_13_14_25_5,2,11,5.47,6,1,22466,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Short Partnership
46,5,2018_7_13_14_24_44,3,11,1.47,6,1,20877,First Mover,Collaborative,1,0,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Short Partnership
46,7,2018_7_13_14_24_39,4,11,3.43,6,1,17058,First Mover,Collaborative,1,0,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Short Partnership
46,1,2018_7_13_14_26_10,1,12,10.6,2,1,22484,First Mover,Collaborative,1,0,Regular,1,0,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Short Partnership
46,3,2018_7_13_14_25_39,2,12,6.18,3,1,22466,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Short Partnership
46,5,2018_7_13_14_25_5,3,12,2.11,6,1,20877,First Mover,Collaborative,1,0,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Short Partnership
46,7,2018_7_13_14_25_8,4,12,2.2,6,1,17058,First Mover,Collaborative,1,0,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Short Partnership
46,1,2018_7_13_14_27_21,1,13,8.32,3,1,22484,First Mover,Collaborative,1,0,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Short Partnership
46,3,2018_7_13_14_27_16,2,13,11.95,1,1,22466,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Short Partnership
46,5,2018_7_13_14_27_15,3,13,2.25,6,1,20877,First Mover,Collaborative,1,0,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Short Partnership
46,7,2018_7_13_14_27_16,4,13,2.73,6,1,17058,First Mover,Collaborative,1,0,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Short Partnership
46,1,2018_7_13_14_27_58,1,14,5.61,4,1,22484,First Mover,Collaborative,1,0,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Short Partnership
46,3,2018_7_13_14_27_54,2,14,4.27,4,1,22466,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Short Partnership
46,5,2018_7_13_14_27_44,3,14,1.96,6,1,20877,First Mover,Collaborative,1,0,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Short Partnership
46,7,2018_7_13_14_27_37,4,14,2.8,6,1,17058,First Mover,Collaborative,1,0,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Short Partnership
46,1,2018_7_13_14_28_32,1,15,5.35,6,1,22484,First Mover,Collaborative,1,0,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Short Partnership
46,3,2018_7_13_14_28_35,2,15,9.26,3,1,22466,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Short Partnership
46,5,2018_7_13_14_28_13,3,15,1.37,6,1,20877,First Mover,Collaborative,1,0,Regular,1,0,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Short Partnership
46,7,2018_7_13_14_27_57,4,15,2.53,6,1,17058,First Mover,Collaborative,1,0,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Short Partnership
46,1,2018_7_13_14_29_45,1,16,10.16,4,1,22484,First Mover,Collaborative,1,0,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Short Partnership
46,3,2018_7_13_14_29_43,2,16,10.22,4,1,22466,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Short Partnership
46,5,2018_7_13_14_29_32,3,16,4.16,6,1,20877,First Mover,Collaborative,1,0,Regular,1,0,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Short Partnership
46,7,2018_7_13_14_29_33,4,16,3.25,6,1,17058,First Mover,Collaborative,1,0,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Short Partnership
46,1,2018_7_13_14_30_15,1,17,6.17,4,1,22484,First Mover,Collaborative,1,0,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Short Partnership
46,3,2018_7_13_14_30_19,2,17,10.36,6,1,22466,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Short Partnership
46,5,2018_7_13_14_30_1,3,17,1.73,6,1,20877,First Mover,Collaborative,1,0,Regular,1,0,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Short Partnership
46,7,2018_7_13_14_30_2,4,17,2.8,6,1,17058,First Mover,Collaborative,1,0,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Short Partnership
46,1,2018_7_13_14_30_46,1,18,8.54,2,1,22484,First Mover,Collaborative,1,0,Regular,1,0,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Short Partnership
46,3,2018_7_13_14_30_55,2,18,8.42,6,1,22466,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Short Partnership
46,5,2018_7_13_14_30_26,3,18,1.54,6,1,20877,First Mover,Collaborative,1,0,Regular,1,0,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Short Partnership
46,7,2018_7_13_14_30_27,4,18,3.3,6,1,17058,First Mover,Collaborative,1,0,Regular,1,0,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Short Partnership
46,1,2018_7_13_14_32_24,1,19,8.26,3,1,22484,First Mover,Collaborative,0,1,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Long Partnership
46,3,2018_7_13_14_32_13,2,19,7.88,6,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Long Partnership
46,5,2018_7_13_14_31_44,3,19,3.11,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Long Partnership
46,7,2018_7_13_14_31_38,4,19,2.37,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
46,1,2018_7_13_14_32_53,1,20,6.82,4,1,22484,First Mover,Collaborative,0,1,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Long Partnership
46,3,2018_7_13_14_32_58,2,20,4.8,5,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Long Partnership
46,5,2018_7_13_14_32_17,3,20,1.92,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Long Partnership
46,7,2018_7_13_14_32_2,4,20,2.34,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
46,1,2018_7_13_14_33_17,1,21,5.45,1,1,22484,First Mover,Collaborative,0,1,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Long Partnership
46,3,2018_7_13_14_33_29,2,21,5.86,1,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Long Partnership
46,5,2018_7_13_14_32_43,3,21,1.37,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Long Partnership
46,7,2018_7_13_14_32_31,4,21,2.71,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
46,1,2018_7_13_14_34_23,1,22,6.64,4,1,22484,First Mover,Collaborative,0,1,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Long Partnership
46,3,2018_7_13_14_34_19,2,22,7.31,4,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Long Partnership
46,5,2018_7_13_14_33_30,3,22,2.54,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Long Partnership
46,7,2018_7_13_14_33_17,4,22,2.47,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
46,1,2018_7_13_14_34_52,1,23,3.85,4,1,22484,First Mover,Collaborative,0,1,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Long Partnership
46,3,2018_7_13_14_35_5,2,23,20.83,2,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Long Partnership
46,5,2018_7_13_14_33_53,3,23,1.5,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Long Partnership
46,7,2018_7_13_14_33_54,4,23,2.13,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
46,1,2018_7_13_14_35_32,1,24,6.47,4,1,22484,First Mover,Collaborative,0,1,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Long Partnership
46,3,2018_7_13_14_35_41,2,24,6.17,6,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Long Partnership
46,5,2018_7_13_14_34_18,3,24,1.3,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Long Partnership
46,7,2018_7_13_14_34_22,4,24,2.31,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
46,1,2018_7_13_14_40_12,1,25,4.32,6,1,22484,First Mover,Collaborative,0,1,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Long Partnership
46,3,2018_7_13_14_36_51,2,25,12.05,4,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Long Partnership
46,5,2018_7_13_14_35_1,3,25,1.79,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Long Partnership
46,7,2018_7_13_14_35_20,4,25,6.67,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
46,1,2018_7_13_14_40_43,1,26,12.08,1,1,22484,First Mover,Collaborative,0,1,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Long Partnership
46,3,2018_7_13_14_37_26,2,26,5.55,6,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Long Partnership
46,5,2018_7_13_14_35_28,3,26,1.34,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Long Partnership
46,7,2018_7_13_14_35_47,4,26,3.24,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
46,1,2018_7_13_14_41_14,1,27,7.41,4,1,22484,First Mover,Collaborative,0,1,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,Low Effort,Long Partnership
46,3,2018_7_13_14_37_58,2,27,6.61,3,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,Low Effort,Long Partnership
46,5,2018_7_13_14_35_51,3,27,1.71,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,Low Effort,Long Partnership
46,7,2018_7_13_14_36_14,4,27,3.37,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,Low Effort,Long Partnership
46,1,2018_7_13_14_42_35,1,28,7.44,6,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Long Partnership
46,3,2018_7_13_14_42_10,2,28,9.78,4,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Long Partnership
46,5,2018_7_13_14_42_7,3,28,2.67,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Long Partnership
46,7,2018_7_13_14_42_4,4,28,3.21,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Long Partnership
46,1,2018_7_13_14_43_7,1,29,6.37,1,1,22484,First Mover,Collaborative,1,0,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Long Partnership
46,3,2018_7_13_14_42_50,2,29,5.57,5,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Long Partnership
46,5,2018_7_13_14_43_16,3,29,3.07,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Long Partnership
46,7,2018_7_13_14_42_30,4,29,2.68,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Long Partnership
46,1,2018_7_13_14_43_51,1,30,8.34,1,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Long Partnership
46,3,2018_7_13_14_43_13,2,30,6.02,6,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Long Partnership
46,5,2018_7_13_14_43_37,3,30,1.74,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Long Partnership
46,7,2018_7_13_14_42_59,4,30,2.9,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Long Partnership
46,1,2018_7_13_14_44_55,1,31,8.33,4,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Long Partnership
46,3,2018_7_13_14_44_14,2,31,7.98,6,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Long Partnership
46,5,2018_7_13_14_44_28,3,31,1.59,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Long Partnership
46,7,2018_7_13_14_43_49,4,31,3.36,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Long Partnership
46,1,2018_7_13_14_45_33,1,32,7.25,5,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other,High Effort,Long Partnership
46,3,2018_7_13_14_44_41,2,32,6.23,6,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia,High Effort,Long Partnership
46,5,2018_7_13_14_44_55,3,32,4.55,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia,High Effort,Long Partnership
46,7,2018_7_13_14_44_14,4,32,3.14,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe,High Effort,Long Partnership
