group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent
46,6,2018_7_13_14_35_31,4,25,6.13,6,2,21841,Second Mover,Collaborative,0,1,Regular,0,1,1,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,7,2018_7_13_14_35_20,4,25,6.67,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_40_43,1,26,12.08,1,1,22484,First Mover,Collaborative,0,1,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,8,2018_7_13_14_40_51,1,26,1.34,1,2,21922,Second Mover,Collaborative,0,1,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_37_37,2,26,5.56,6,2,22467,Second Mover,Collaborative,0,1,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,3,2018_7_13_14_37_26,2,26,5.55,6,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,4,2018_7_13_14_35_38,3,26,5.18,3,2,22468,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,5,2018_7_13_14_35_28,3,26,1.34,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,6,2018_7_13_14_35_56,4,26,2.82,6,2,21841,Second Mover,Collaborative,0,1,Regular,0,1,1,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,7,2018_7_13_14_35_47,4,26,3.24,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_41_14,1,27,7.41,4,1,22484,First Mover,Collaborative,0,1,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,8,2018_7_13_14_41_22,1,27,1.38,4,2,21922,Second Mover,Collaborative,0,1,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_38_12,2,27,5.67,3,2,22467,Second Mover,Collaborative,0,1,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,3,2018_7_13_14_37_58,2,27,6.61,3,1,22466,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,4,2018_7_13_14_36_1,3,27,4.94,1,2,22468,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,5,2018_7_13_14_35_51,3,27,1.71,6,1,20877,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,6,2018_7_13_14_36_22,4,27,3.55,6,2,21841,Second Mover,Collaborative,0,1,Regular,0,1,1,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,7,2018_7_13_14_36_14,4,27,3.37,6,1,17058,First Mover,Collaborative,0,1,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_42_35,1,28,7.44,6,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,6,2018_7_13_14_42_47,1,28,4.8,6,2,21841,Second Mover,Collaborative,1,0,Regular,0,1,1,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,3,2018_7_13_14_42_10,2,28,9.78,4,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,8,2018_7_13_14_42_31,2,28,1.92,4,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_43_2,3,28,4.93,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,5,2018_7_13_14_42_7,3,28,2.67,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,4,2018_7_13_14_42_15,4,28,5.61,4,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,7,2018_7_13_14_42_4,4,28,3.21,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_43_7,1,29,6.37,1,1,22484,First Mover,Collaborative,1,0,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,6,2018_7_13_14_43_26,1,29,9.96,3,2,21841,Second Mover,Collaborative,1,0,Regular,0,1,0,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,3,2018_7_13_14_42_50,2,29,5.57,5,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,8,2018_7_13_14_42_55,2,29,1.56,5,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_43_24,3,29,3.58,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,5,2018_7_13_14_43_16,3,29,3.07,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,4,2018_7_13_14_42_45,4,29,7.91,1,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,7,2018_7_13_14_42_30,4,29,2.68,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_43_51,1,30,8.34,1,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,6,2018_7_13_14_44_5,1,30,7.28,1,2,21841,Second Mover,Collaborative,1,0,Regular,0,1,1,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,3,2018_7_13_14_43_13,2,30,6.02,6,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,8,2018_7_13_14_43_18,2,30,1.64,6,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_43_46,3,30,3.56,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,5,2018_7_13_14_43_37,3,30,1.74,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,4,2018_7_13_14_43_8,4,30,4.75,5,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,7,2018_7_13_14_42_59,4,30,2.9,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_44_55,1,31,8.33,4,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,6,2018_7_13_14_45_11,1,31,11.05,4,2,21841,Second Mover,Collaborative,1,0,Regular,0,1,1,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,3,2018_7_13_14_44_14,2,31,7.98,6,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,8,2018_7_13_14_44_22,2,31,1.74,6,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_44_39,3,31,3.09,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,5,2018_7_13_14_44_28,3,31,1.59,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,4,2018_7_13_14_43_59,4,31,5.34,2,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,7,2018_7_13_14_43_49,4,31,3.36,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_45_33,1,32,7.25,5,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,6,2018_7_13_14_45_43,1,32,5.2,5,2,21841,Second Mover,Collaborative,1,0,Regular,0,1,1,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,3,2018_7_13_14_44_41,2,32,6.23,6,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,8,2018_7_13_14_44_49,2,32,1.56,6,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_45_6,3,32,3.88,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,5,2018_7_13_14_44_55,3,32,4.55,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,4,2018_7_13_14_44_23,4,32,5.48,4,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,7,2018_7_13_14_44_14,4,32,3.14,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_46_8,1,33,8.07,2,1,22484,First Mover,Collaborative,1,0,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,6,2018_7_13_14_46_17,1,33,2.31,4,2,21841,Second Mover,Collaborative,1,0,Regular,0,1,0,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,3,2018_7_13_14_45_5,2,33,4.53,1,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,8,2018_7_13_14_45_14,2,33,1.55,1,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_45_36,3,33,3.12,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,5,2018_7_13_14_45_21,3,33,3.26,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,4,2018_7_13_14_44_51,4,33,5.51,1,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,7,2018_7_13_14_44_39,4,33,3.06,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_47_5,1,34,8.15,6,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,6,2018_7_13_14_47_12,1,34,2.85,6,2,21841,Second Mover,Collaborative,1,0,Regular,0,1,1,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,3,2018_7_13_14_46_4,2,34,5.81,4,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,8,2018_7_13_14_46_10,2,34,1.36,4,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_46_25,3,34,2.75,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,5,2018_7_13_14_46_18,3,34,1.65,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,4,2018_7_13_14_45_38,4,34,4.05,6,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,1,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,7,2018_7_13_14_45_30,4,34,2.9,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,1,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_47_32,1,35,5.38,3,1,22484,First Mover,Collaborative,1,0,Regular,0,1,0,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,6,2018_7_13_14_47_44,1,35,6.53,4,2,21841,Second Mover,Collaborative,1,0,Regular,0,1,0,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,3,2018_7_13_14_46_34,2,35,7.63,6,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,8,2018_7_13_14_46_41,2,35,1.56,6,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_46_46,3,35,2.54,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,5,2018_7_13_14_46_37,3,35,1.32,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,4,2018_7_13_14_46_0,4,35,4.82,2,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,7,2018_7_13_14_45_52,4,35,2.69,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_48_9,1,36,8.48,6,1,22484,First Mover,Collaborative,1,0,Regular,0,1,1,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,6,2018_7_13_14_48_23,1,36,7.27,6,2,21841,Second Mover,Collaborative,1,0,Regular,0,1,1,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,3,2018_7_13_14_47_3,2,36,8.11,4,1,22466,First Mover,Collaborative,1,0,Regular,0,1,1,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,8,2018_7_13_14_47_9,2,36,1.54,4,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,2,2018_7_13_14_47_7,3,36,2.62,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,5,2018_7_13_14_47_0,3,36,1.5,6,1,20877,First Mover,Collaborative,1,0,Regular,0,1,1,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,4,2018_7_13_14_46_23,4,36,4.56,3,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,7,2018_7_13_14_46_13,4,36,3.02,6,1,17058,First Mover,Collaborative,1,0,Regular,0,1,0,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,1,2018_7_13_14_8_8,1,101,9.15,4,NA,22484,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,2,2018_7_13_14_8_15,1,101,6.72,5,NA,22467,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,3,2018_7_13_14_7_42,2,101,11.97,2,NA,22466,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,4,2018_7_13_14_6_40,2,101,7.36,2,NA,22468,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,5,2018_7_13_14_8_11,3,101,8.71,4,NA,20877,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,6,2018_7_13_14_6_49,3,101,4.89,4,NA,21841,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,7,2018_7_13_14_6_48,4,101,5.94,6,NA,17058,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,8,2018_7_13_14_4_41,4,101,1.99,6,NA,21922,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,1,2018_7_13_14_8_20,1,102,9.15,6,NA,22484,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,2,2018_7_13_14_8_21,1,102,3.78,3,NA,22467,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,3,2018_7_13_14_7_53,2,102,9.29,6,NA,22466,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,4,2018_7_13_14_6_46,2,102,3.7,3,NA,22468,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,5,2018_7_13_14_8_21,3,102,6.86,5,NA,20877,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,6,2018_7_13_14_6_55,3,102,4.38,1,NA,21841,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,7,2018_7_13_14_6_55,4,102,5.49,6,NA,17058,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,8,2018_7_13_14_4_45,4,102,1.71,6,NA,21922,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,1,2018_7_13_14_8_31,1,103,8.72,2,NA,22484,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,2,2018_7_13_14_8_27,1,103,3.79,4,NA,22467,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,3,2018_7_13_14_8_4,2,103,8.84,1,NA,22466,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,4,2018_7_13_14_6_53,2,103,4.14,5,NA,22468,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,5,2018_7_13_14_8_28,3,103,5.45,4,NA,20877,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,6,2018_7_13_14_7_2,3,103,4.53,6,NA,21841,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,7,2018_7_13_14_7_2,4,103,4.81,6,NA,17058,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,8,2018_7_13_14_4_49,4,103,1.84,6,NA,21922,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,1,2018_7_13_14_8_49,1,104,9.08,3,NA,22484,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,2,2018_7_13_14_8_38,1,104,5.15,3,NA,22467,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,3,2018_7_13_14_8_19,2,104,6.46,1,NA,22466,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,4,2018_7_13_14_7_2,2,104,4.68,6,NA,22468,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,5,2018_7_13_14_8_53,3,104,8.48,6,NA,20877,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,6,2018_7_13_14_7_14,3,104,5.45,5,NA,21841,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,7,2018_7_13_14_7_14,4,104,6.09,6,NA,17058,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,8,2018_7_13_14_4_57,4,104,2.04,6,NA,21922,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,1,2018_7_13_14_9_1,1,105,9.37,3,NA,22484,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,2,2018_7_13_14_8_44,1,105,3.71,5,NA,22467,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,3,2018_7_13_14_8_29,2,105,8.55,5,NA,22466,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,4,2018_7_13_14_7_8,2,105,3.76,4,NA,22468,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,5,2018_7_13_14_9_5,3,105,9.31,4,NA,20877,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,6,2018_7_13_14_7_20,3,105,3.6,3,NA,21841,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,7,2018_7_13_14_7_21,4,105,4.92,6,NA,17058,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
46,8,2018_7_13_14_5_1,4,105,1.85,6,NA,21922,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia
46,1,2018_7_13_14_9_10,1,106,7.14,2,NA,22484,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,24,0,5.2,3.2,3,4.1,3.9,4.2,2.5,Economics,Other
46,2,2018_7_13_14_8_49,1,106,3.17,3,NA,22467,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia
46,3,2018_7_13_14_8_42,2,106,10.29,1,NA,22466,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4.3,4.4,4.5,4,3.8,4.1,2.9166666666666665,Business,Asia
46,4,2018_7_13_14_7_15,2,106,4.35,6,NA,22468,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia
46,5,2018_7_13_14_9_14,3,106,6.93,5,NA,20877,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,22,1,4.6,4.1,3.7,3.9,4.1,3.8,2,Psychology,Asia
46,6,2018_7_13_14_7_26,3,106,4.05,5,NA,21841,Second Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,23,0,4,4.2,4.7,4.4,4.4,4.7,2.5,Psychology,Asia
46,7,2018_7_13_14_7_28,4,106,4.5,6,NA,17058,First Mover,Pre-Collaborative,NA,NA,Regular,0,1,NA,31,0,3.8,4.3,4.2,4.1,3.5,4.9,2.6666666666666665,Science,Europe
